Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
307167,Subway,1,New Delhi,77.1951986,28.5762189,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,65,American, Fast Food, Salad, Healthy Food,,,,
303264,Twenty Four Seven,1,New Delhi,77.2374755,28.6021693,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7,Fast Food, North Indian,,,,,,
311712,Wah Ji Wah,1,New Delhi,0,0,350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8,North Indian,,,,,,,
9886,Aggarwal Sweets,1,New Delhi,77.25664444,28.55948889,100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,10,Mithai,,,,,,,
9891,Al-Malik,1,New Delhi,77.25142501,28.55597567,600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,21,North Indian, Mughlai, Chinese,,,,,
9887,Bikaner Sweets,1,New Delhi,77.25097778,28.55600833,200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,13,Street Food, South Indian, Mithai,,,,,
7893,Cafe Coffee Day,1,New Delhi,77.245962,28.558244,450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,24,Cafe,,,,,,,
18266888,Delhi Rasoi,1,New Delhi,77.24570923,28.55801293,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,19,North Indian, Chinese, South Indian,,,,,
7884,Food Land,1,New Delhi,77.25065019,28.55561316,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,16,North Indian, Chinese,,,,,,
18377458,Froshier Fruits,1,New Delhi,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7,Healthy Food,,,,,,,
7897,Govinda's Confectionery,1,New Delhi,77.25350372,28.5564445,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,Bakery,,,,,,,
18391937,Halka Fulka,1,New Delhi,77.251334,28.555408,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,11,Fast Food,,,,,,,
7888,Hasty Tasty,1,New Delhi,77.256582,28.559209,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,12,Chinese,,,,,,,
18037834,Ikreate,1,New Delhi,77.2540139,28.5618466,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9,Bakery,,,,,,,
312605,Khan's Dilli-6 Biryani,1,New Delhi,77.24476,28.562469,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,19,Biryani, Mughlai,,,,,,
7876,Kolkata Hot Kathi Roll,1,New Delhi,77.24970538,28.55546709,250,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,21,North Indian,,,,,,,
18358157,Kowloon Express,1,New Delhi,77.2474937,28.5532108,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,17,North Indian, Italian, Chinese, Fast Food,,,,
18272344,LaDiDa,1,New Delhi,77.2460754,28.5573496,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,14,Bakery, Desserts,,,,,,
18458308,Litti.In,1,New Delhi,77.248986,28.556008,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,4,Bihari,,,,,,,
4302,Mughals Rasoi,1,New Delhi,77.24965878,28.55559431,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,38,North Indian, Mughlai, Chinese,,,,,
7886,Naagar Foods,1,New Delhi,77.2534918,28.5566725,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17,North Indian,,,,,,,
7873,Novelty Chicken Corner,1,New Delhi,77.25683268,28.55942527,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,61,North Indian, Mughlai,,,,,,
303625,Raju Vaishnav Dhaba,1,New Delhi,77.2515556,28.55691625,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,19,North Indian, South Indian,,,,,,
310794,Republic of Chicken,1,New Delhi,77.2475416,28.5530398,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,Raw Meats, Fast Food,,,,,,
920,Shiv Shakti Vaishno Bhojnalaya,1,New Delhi,77.24604115,28.55872293,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,22,North Indian,,,,,,,
18381237,Spice Tree,1,New Delhi,77.24759415,28.55342536,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,12,North Indian, Mughlai, Chinese,,,,,
18371426,Vadapav Junction,1,New Delhi,77.254524,28.560028,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,14,Maharashtrian,,,,,,,
312173,Zaaika Junction,1,New Delhi,77.24581651,28.55854948,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,25,Chinese, Mughlai, North Indian,,,,,
18361752,17 Degree Food Service,1,New Delhi,0,0,260,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,North Indian,,,,,,,
9883,Aggarwal Eating Point,1,New Delhi,77.25370757,28.55692569,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,Street Food, Mithai,,,,,,
18355117,Al- Laziz,1,New Delhi,77.24972282,28.55566852,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,Mughlai,,,,,,,
18355119,Al- Sheikh,1,New Delhi,77.24579573,28.55838722,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2,Afghani, Mughlai, Chinese,,,,,
18414496,Anupama Sweets & Restaurant,1,New Delhi,77.2480855,28.5540294,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,North Indian, Mithai,,,,,,
18380379,Aurangzeb,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,Mughlai, Chinese,,,,,,
18409218,Da Pizza Corner,1,New Delhi,77.2529833,28.557711,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2,Fast Food, Pizza,,,,,,
18432652,Delhi Food Adda,1,New Delhi,0,0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese, North Indian,,,,,,
18388133,Delhi Lazeez,1,New Delhi,77.2475006,28.5543714,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2,North Indian,,,,,,,
18423121,Delhi Pizza Corner,1,New Delhi,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,Pizza, Fast Food,,,,,,
305402,Dessert Carte,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,Bakery, Desserts,,,,,,
18415664,Firangi Mithai,1,New Delhi,0,0,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Bakery,,,,,,,
18356776,Ghar Ka Khana,1,New Delhi,77.25076921,28.55558547,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
18427222,Heera Chicken Corner,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Fast Food,,,,,,,
9884,Jagram Dhaba,1,New Delhi,77.24972147,28.5554023,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,North Indian,,,,,,,
18425767,Janaab,1,New Delhi,0,0,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,Awadhi, Mughlai, North Indian,,,,,
3479,K.K. Fast Food Service,1,New Delhi,77.24595934,28.55813632,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3,North Indian,,,,,,,
18414469,Kasur Khyon,1,New Delhi,77.2460453,28.5590781,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,Mughlai, Chinese,,,,,,
313419,Kitchen King,1,New Delhi,77.25373641,28.55696162,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,North Indian, Mughlai, Chinese,,,,,
18358162,Laziz Chinese Fast Food,1,New Delhi,77.24382263,28.55974625,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese,,,,,,,
18355111,Munch Brunch Cafe,1,New Delhi,77.24882092,28.55569767,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Street Food, Chinese,,,,,,
18355115,Piyu Fast Food,1,New Delhi,77.24957529,28.55550213,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Chinese,,,,,,,
18273617,Punjabi Tandoor,1,New Delhi,77.25070518,28.55600306,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3,North Indian,,,,,,,
18357958,Roll Corner,1,New Delhi,77.2539276,28.5617082,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,Fast Food,,,,,,,
18331598,Sher-e-Punjab,1,New Delhi,0,0,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian, Chinese, Fast Food,,,,,
18419884,Test Restaruants for Medio,1,New Delhi,34,35,800,Indian Rupees(Rs.),Yes,No,No,No,2,0,White,Not rated,1,Chinese, Lucknowi,,,,,,
18362795,Uncle Sam,1,New Delhi,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,North Indian,,,,,,,
9876,Vijay Store,1,New Delhi,77.24595,28.55863333,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Fast Food, Street Food,,,,,,
18312598,Viya Cupcakery,1,New Delhi,77.2446488,28.5562573,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,Bakery, Desserts,,,,,,
18454461,Zaika Muradabadi,1,New Delhi,77.250781,28.560295,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0,Biryani,,,,,,,
8959,Asian Haus,1,New Delhi,77.25135762,28.55602603,1500,Indian Rupees(Rs.),No,Yes,No,No,3,4.1,Green,Very Good,686,Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese,,
304176,Bake Club,1,New Delhi,77.1735895,28.6448006,250,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,44,Bakery,,,,,,,
8822,Barichi,1,New Delhi,77.1698272,28.6455402,1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,11,North Indian, Chinese, South Indian,,,,,
511,Barista,1,New Delhi,77.1731083,28.6455589,650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,44,Cafe,,,,,,,
309166,Baskin Robbins,1,New Delhi,77.1747039,28.6441003,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,11,Ice Cream,,,,,,,
18268708,Bite & More,1,New Delhi,77.1743426,28.6428518,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,24,Fast Food, North Indian,,,,,,
18265722,Blue Water Grille Express,1,New Delhi,77.1741932,28.6457029,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,27,North Indian, Mughlai, Chinese, Seafood,,,,
18453878,Brainfreezzers,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5,North Indian, Chinese,,,,,,
309013,Caboose X Cafe & Lounge,1,New Delhi,77.1726854,28.6452593,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,39,Fast Food, Cafe,,,,,,
305077,Cafe Buddy's,1,New Delhi,77.1724967,28.6440161,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,Fast Food,,,,,,,
5262,Cafe Coffee Day,1,New Delhi,77.1696522,28.6449368,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,38,Cafe,,,,,,,
7375,Chinese Food,1,New Delhi,77.1743474,28.6457707,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13,Chinese,,,,,,,
18337880,Chinese King,1,New Delhi,77.17413515,28.64428733,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,6,North Indian, Mughlai, Chinese,,,,,
306978,Cocoberry,1,New Delhi,77.172769,28.6452876,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,28,Desserts,,,,,,,
18312478,Eggless Dukes,1,New Delhi,77.1737102,28.6447002,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,Bakery, Desserts,,,,,,
3979,Empire The Meat Shop,1,New Delhi,77.1736976,28.6461308,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,31,Raw Meats, Fast Food,,,,,,
18336207,FOG Cafe and Lounge,1,New Delhi,77.1716041,28.6445596,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4,Cafe,,,,,,,
7377,Forty 3 East,1,New Delhi,77.1728444,28.6439265,1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,38,North Indian, Mughlai, Continental,,,,,
307506,Green Chick Chop,1,New Delhi,77.1740625,28.6458084,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,31,Raw Meats, North Indian, Fast Food,,,,,
3125,Gyan's,1,New Delhi,77.1733197,28.6462535,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,93,North Indian,,,,,,,
305674,Indi-QUE,1,New Delhi,77.1738098,28.6453787,1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,46,North Indian, Mughlai, Chinese,,,,,
18391167,Keventers,1,New Delhi,77.1741502,28.6458375,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6,Beverages,,,,,,,
8727,Pick Fresh Fish,1,New Delhi,77.1741204,28.645748,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17,Raw Meats, Fast Food,,,,,,
3980,Sat Guru Dhaba,1,New Delhi,77.1730339,28.6463295,350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,43,North Indian,,,,,,,
312183,Sharazz,1,New Delhi,77.1738144,28.6446627,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,32,Chinese, Cafe, Fast Food,,,,,
311945,Spice Box,1,New Delhi,77.1746349,28.6439586,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,21,North Indian,,,,,,,
3126,The Baithak's,1,New Delhi,77.1732263,28.6456229,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,87,North Indian, Chinese, Mughlai,,,,,
18475269,The Taste of India,1,New Delhi,77.17371749,28.6444715,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,Continental, Chinese, North Indian, Healthy Food,,,,
303124,Twenty Four Seven,1,New Delhi,77.173298,28.6458333,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,23,Fast Food, North Indian,,,,,,
18034042,Wrapss,1,New Delhi,77.1731998,28.6463046,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,50,Chinese, Fast Food,,,,,,
201,Domino's Pizza,1,New Delhi,77.1726202,28.6453402,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,119,Pizza, Fast Food,,,,,,
303575,Dunkin' Donuts,1,New Delhi,77.1695686,28.6449373,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,177,Burger, Desserts, Fast Food,,,,,
410,Naivedyam,1,New Delhi,77.1760203,28.6438411,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,359,South Indian,,,,,,,
308107,Punjabi Chaap Corner,1,New Delhi,77.1746447,28.6440899,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,53,North Indian,,,,,,,
4885,Rice Bowl,1,New Delhi,77.1701447,28.6448457,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,241,Chinese, Seafood,,,,,,
18273627,The Diet Kitchen,1,New Delhi,77.1742239,28.6455073,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,178,Continental, Healthy Food,,,,,,
311539,The Yellow Chef,1,New Delhi,77.1734166,28.6462385,350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,146,Chinese, Fast Food,,,,,,
2635,Tsui Wong,1,New Delhi,77.1738702,28.6446415,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,145,Chinese, Thai, Seafood,,,,,
18237962,VC's Food Paradise,1,New Delhi,77.1736557,28.6446394,500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,26,North Indian, Fast Food, Mughlai,,,,,
18261486,WeDesi Flavours,1,New Delhi,77.1765254,28.6449035,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,54,Healthy Food, Fast Food,,,,,,
18423116,Hardwari,1,New Delhi,77.1734122,28.6460949,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Mithai,,,,,,,
18423112,Johny's Vada Pav,1,New Delhi,77.1734844,28.6448988,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Street Food,,,,,,,
18258777,My Kind Of Cafe,1,New Delhi,77.1744155,28.6456517,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,Cafe, Continental,,,,,,
18491227,Panchratna Thali,1,New Delhi,0,0,900,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,North Indian, Rajasthani, Gujarati,,,,,
304531,Punjabi Rasoi,1,New Delhi,77.1756282,28.6435077,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,North Indian,,,,,,,
18420433,Shisha,1,New Delhi,77.1738594,28.6447299,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Cafe,,,,,,,
17977786,Snacks and More,1,New Delhi,77.1702997,28.6469458,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,Fast Food,,,,,,,
18412868,Swag Cafe,1,New Delhi,77.1737234,28.6446442,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,North Indian, Chinese, Fast Food,,,,,
311216,The Pink Whisk,1,New Delhi,77.176511,28.6448934,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,Bakery,,,,,,,
311327,Stabbers,1,New Delhi,77.1738744,28.6460278,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,101,Fast Food, Burger,,,,,,
7372,Duke's Pastry Shop,1,New Delhi,77.1737481,28.6447151,200,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,150,Bakery, Fast Food,,,,,,
306016,Cafe Coffee Day,1,New Delhi,77.2517407,28.5514411,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,44,Cafe,,,,,,,
304906,Chicago Pizza,1,New Delhi,77.2514264,28.551456,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,93,Pizza,,,,,,,
18447890,Drool Waffles,1,New Delhi,77.2517856,28.5514005,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,9,Desserts,,,,,,,
18375391,Gelato Vinto,1,New Delhi,77.2517407,28.5514411,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,9,Ice Cream,,,,,,,
18355123,Joost Juice Bar,1,New Delhi,77.2517407,28.5514411,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,9,Juices,,,,,,,
304915,Karim's,1,New Delhi,77.2514264,28.551456,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,185,Mughlai, North Indian,,,,,,
304913,Moti Mahal Delux,1,New Delhi,77.2514264,28.551456,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,100,North Indian, Mughlai, Chinese,,,,,
304923,Sagar Ratna,1,New Delhi,77.2514264,28.551456,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,70,South Indian,,,,,,,
309738,Yo! China,1,New Delhi,77.2514264,28.551456,1300,Indian Rupees(Rs.),No,Yes,No,No,3,2.6,Orange,Average,110,Chinese,,,,,,,
18261188,Chaayos,1,New Delhi,77.2518754,28.5511401,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,106,Cafe, Tea,,,,,,
18336192,Dimcha,1,New Delhi,77.2519652,28.5514176,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,145,Chinese, Thai, Asian,,,,,
18277187,Keventers,1,New Delhi,77.2514264,28.551456,400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,57,Beverages,,,,,,,
18381663,Khan Chacha,1,New Delhi,77.2514264,28.551456,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,23,North Indian, Mughlai,,,,,,
304917,Sona Pure Veg Paradise,1,New Delhi,77.2514264,28.551456,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,158,North Indian, Street Food,,,,,,
306031,Subway,1,New Delhi,77.2514264,28.551456,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,97,American, Fast Food, Salad, Healthy Food,,,,
18180083,The Crunch Box,1,New Delhi,77.2517856,28.5514005,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,21,Fast Food,,,,,,,
18336213,Nando's,1,New Delhi,77.2511121,28.551471,1200,Indian Rupees(Rs.),No,Yes,No,No,3,0,White,Not rated,3,Portuguese, African,,,,,,
304239,FIO Cookhouse and Bar,1,New Delhi,77.251157,28.5512512,3500,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,752,European, Italian, North Indian,,,,,
18294261,Lord of the Drinks Forum,1,New Delhi,77.252055,28.5513364,2500,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good,756,European, Chinese, North Indian, Italian,,,,
305240,The Chatter House,1,New Delhi,77.252055,28.5515157,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,1700,Finger Food, Italian, North Indian,,,,,
304299,The Flying Saucer Cafe,1,New Delhi,77.2523244,28.5514517,1600,Indian Rupees(Rs.),Yes,No,No,No,3,4.3,Green,Very Good,3002,Italian, Mediterranean, Continental, North Indian,,,,
305547,Tea Lounge - Eros Hotel,1,New Delhi,77.2495406,28.5499322,1800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,21,Cafe,,,,,,,
305545,Blooms - Eros Hotel,1,New Delhi,77.2495406,28.5499322,4000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,150,Continental, North Indian, Italian,,,,,
305549,Lounge & Bar - Eros Hotel,1,New Delhi,77.2493161,28.5495074,3650,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,18,Finger Food,,,,,,,
305546,Sweet & Crusty - Eros Hotel,1,New Delhi,77.249361,28.5498255,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,44,Bakery, Fast Food,,,,,,
305548,Empress of China - Eros Hotel,1,New Delhi,77.2501692,28.5500815,4800,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good,119,Chinese,,,,,,,
9640,Essex Collections Patisserie,1,New Delhi,77.2011867,28.5437894,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,50,Bakery, Desserts, Fast Food,,,,,
6200,Essex Village Garden,1,New Delhi,77.2014089,28.5439726,1500,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,218,North Indian, Chinese, Continental, Seafood,,,,
18128883,Yes Minister - Pub & Kitchen,1,New Delhi,77.2021829,28.5436328,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,234,Mediterranean, Continental, Italian,,,,,
305810,Gupta's Food Point,1,New Delhi,77.225247,28.6171268,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,North Indian,,,,,,,
4631,Andhra Bhavan,1,New Delhi,77.225522,28.6171019,200,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,3010,South Indian, Andhra,,,,,,
302682,Barista,1,New Delhi,77.268165,28.570351,650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,15,Cafe,,,,,,,
2004,Indian Accent - The Manor,1,New Delhi,77.257106,28.570142,4000,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,1934,Modern Indian,,,,,,,
18359294,Dilli Grillz,1,New Delhi,77.1359778,28.7125231,600,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2,North Indian, Chinese,,,,,,
18359292,Foodies,1,New Delhi,77.1359778,28.7124335,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,Italian,,,,,,,
18441790,Giani's,1,New Delhi,77.1359944,28.7124394,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,Ice Cream, Desserts,,,,,,
4283,FIO Country Kitchen and Bar,1,New Delhi,77.19707139,28.51423729,3300,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good,1561,European, Italian, North Indian,,,,,
18335816,Amul Ice-Cream Parlour,1,New Delhi,77.27527589,28.65770835,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,Ice Cream,,,,,,,
17977792,Bunty Dhaba,1,New Delhi,77.27280054,28.6588784,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8,North Indian, Chinese,,,,,,
301214,Chawla's,1,New Delhi,77.2743231,28.6506052,800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,50,North Indian, Mughlai, Chinese,,,,,
312227,China Town,1,New Delhi,0,0,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8,Chinese,,,,,,,
303860,Chinese Inn,1,New Delhi,77.2742445,28.6503577,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,28,Chinese, South Indian,,,,,,
18244236,Grub Street,1,New Delhi,77.27558903,28.65482657,350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,31,Fast Food,,,,,,,
305577,Guru Kripa,1,New Delhi,77.2709113,28.6529689,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,North Indian,,,,,,,
18014118,Himcream,1,New Delhi,77.2749795,28.65092671,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,17,Ice Cream, Fast Food, Beverages,,,,,
5996,Kashish Restaurant & Caterers,1,New Delhi,77.2708084,28.6529662,550,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8,North Indian, South Indian, Chinese, Fast Food,,,,
313487,Punjabi's Veg Grill,1,New Delhi,77.27389522,28.65782692,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,8,North Indian,,,,,,,
313004,Rahul Meat Corner,1,New Delhi,77.2739834,28.65745298,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6,Mughlai,,,,,,,
312942,Ramesh Vaishno Dhaba,1,New Delhi,77.27375876,28.65791871,500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,17,North Indian,,,,,,,
309168,The Chinese Hut,1,New Delhi,77.27286156,28.65345053,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,50,Chinese,,,,,,,
308994,Nagpal Di Hatti,1,New Delhi,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,29,North Indian, Street Food,,,,,,
